x1;x2;x3;x4;x5;x6;x7;x8
0.006504;0.005594;0.005509;0.005694;0.006004;0.006173;0.006711;0.006994
0.006503;0.005594;0.005509;0.005695;0.006004;0.006173;0.006712;0.006994
0.006503;0.005594;0.005509;0.005695;0.006005;0.006174;0.006712;0.006994
0.006502;0.005594;0.005508;0.005695;0.006005;0.006174;0.006713;0.006995
0.006502;0.005594;0.005508;0.005696;0.006006;0.006174;0.006714;0.006996
0.006501;0.005594;0.005508;0.005696;0.006006;0.006174;0.006714;0.006996
0.0065;0.005594;0.005508;0.005696;0.006006;0.006175;0.006714;0.006997
0.006499;0.005593;0.005508;0.005697;0.006006;0.006175;0.006714;0.006998
0.006498;0.005593;0.005508;0.005697;0.006006;0.006176;0.006715;0.006998
0.006498;0.005593;0.005508;0.005697;0.006007;0.006176;0.006716;0.006998
0.006497;0.005593;0.005508;0.005698;0.006007;0.006177;0.006716;0.006999
0.006497;0.005592;0.005507;0.005698;0.006008;0.006178;0.006717;0.006999
0.006496;0.005592;0.005507;0.005698;0.006008;0.006178;0.006718;0.007
0.006495;0.005592;0.005507;0.005698;0.006009;0.006178;0.006718;0.007001
0.006494;0.005591;0.005507;0.005698;0.006009;0.006178;0.006718;0.007001
0.006494;0.005591;0.005507;0.005698;0.00601;0.006179;0.006718;0.007002
0.006493;0.005591;0.005507;0.005698;0.00601;0.006179;0.006719;0.007002
0.006492;0.005591;0.005507;0.005699;0.00601;0.00618;0.00672;0.007002
0.006491;0.00559;0.005506;0.005699;0.00601;0.00618;0.00672;0.007003
0.006491;0.00559;0.005506;0.005699;0.006011;0.006181;0.006721;0.007004
0.00649;0.00559;0.005506;0.0057;0.006011;0.006181;0.006722;0.007004
0.00649;0.00559;0.005506;0.0057;0.006011;0.006182;0.006722;0.007005
0.006489;0.00559;0.005506;0.0057;0.006012;0.006182;0.006722;0.007006
0.006488;0.00559;0.005506;0.005701;0.006012;0.006182;0.006722;0.007006
